year,raw_var_name,position,label,value_labels,missing_values
2020,NUMADULTX,296,Number of adults in the household for all modes (Combines NUMADULT and HHADULT),99.00a - Refused,99
2020,chldcnt,297,Number of Children in Household,1 - No Children; 2 - One Child; 3 - Two Children; 4 - Three Children; 5 - Four Children; 6 - Five or More Children; 9a - Don't know//Refused,9
2020,chldcnt2,298,Number of Children in Household,1 - No Children; 2 - One Child; 3 - Two Children; 4 - Three  or More Children; 9a - Don't know//Refused,9
2020,educag,299,Compares to CDC variable @_EDUCAG: Highest Grade of Education Completed,1 - Did not graduate from high school; 2 - High School graduate; 3 - Attended College or Technical School; 4 - College or Technical School Graduate; 9a - Don't know//Refused,9
2020,educag47,300,Highest Grade of Education Completed: Combines EDUCA and EDUCAX,1 - Never attended school or only attended kindergarten; 2 - Grades 1 through 8 (Elementary); 3 - Grades 9 through 11 (Some high school); 4 - Grade 12 or GED (High school graduate); 5 - College 1 year to 3 years (Some college or technical school); 6 - College 4 years or more (College graduate); 9a - Don't know/Not sure/Refused,9
2020,incomg,301,Annual Household Income,"1 - Less than $15,000; 2 - $15,000 to less than $25,000; 3 - $25,000 to less than $35,000; 4 - $35,000 to less than $50,000; 5 - $50,000 or more; 9a - Don't know//Refused",9
2020,disab5,302,,,
2020,disab6,303,,,
2020,hcvu65,304,Respondents ages 18-64 who have or do not have health care coverage,0 - Not at Risk; 1 - At Risk; 9.00a - Don't know/Not sure/Refused,9
2020,ill30d2,305,Recode of ill30d which asks about status of physical health,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 4 - 30 days; 99a - Dont' know/Not sure/Refused,99
2020,ment30d2,306,Recode of ment30d which asks about status of mental health,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 4 - 30 days; 99a - Don't know/Not sure/Refused,99
2020,incap30d_r,307,Recode of INCAP30D to include all 0's: days in  the past 30 in which  poor physical or mental health limited usual activities,,
2020,inca30d3,308,Recode of incap30d which asks about effect of physical or mental health upon daily activities,0 - No days; 1 - 1-14 days; 2 - 15-29 days; 4 - 30 days; 99a - Don't know/Not sure/Refused,99
2020,rfhlth,309,Risk Factor: Adults with good or better health,1 - Good or Better Health; 2 - Fair or Poor Health; 9a - Don't Know/Not Sure/Refused/Missing,9
2020,MJANY_Cat,310,MJANY: Catagories for web tables,,
2020,MJ30X2_Cat,311,MJ30X2: Catagories for web tables,,
2020,mjever,312,CALC: Ever used marijuana in any form,,
2020,mjcurrent,313,CALC: Current Marijuana use (past 30 days),,
2020,exteeth,314,Have had no permanent teeth removed,,"7, 9"
2020,alteeth,315,Adults aged 65+ who have had all their natural teeth extracted,,"7, 9"
2020,hisp,316,Hispanic,,
2020,white,317,White,,
2020,black,318,Black,,
2020,AmInd,319,American Indian or Alaska Native,,
2020,Asian,320,Asian,,
2020,NHawPI,321,Pacific Islander,,
2020,OthrRace,322,Other Race,,
2020,othrMRACE,323,<none>,,
2020,hisp_ct,324,<none>,,
2020,multrcnt,325,Multiple Mentions of Race-incl hisp preceding race,,
2020,multrcnt_RO,326,Multiple Mentions of Race (w/o hisp),,
2020,surveycore,327,Survey Versions in CDC Core data,,
2020,RACETHX_EXP2,328,"NEW Expanded Race-Ethnicity Detailed Recode, from MRACE1 & ORACE3X with added info from HISP",10 - White NH; 20 - Black NH; 30 - Native American NH; 40 - Asian NH; 41 - Asian Indian NH; 42 - Chinese NH; 43 - Filipino NH; 44 - Japanese NH; 45 - Korean NH; 46 - Vietnamese NH; 47 - Other Asian NH; 50 - Haw Pac Isl NH; 51 - Native Hawaiian NH; 52 - Guamanian/Chamorro NH; 53 - Samoan NH; 54 - Other Pacific Islander NH; 59 - Hispanic; 60 - Other NH; 66 - Hispanic/Latino; 77 - DK/NS race (NH); 80 - No race choice made (NH); 99 - Refused race (NH); 666 - Multi NH-no primary; 888 - not a complete record; 999 - DK/Refused hispanic,"77, 99, 999"
2020,xrace_exp2,329,<none>,10 - White NH; 20 - Black NH; 30 - Native American NH; 40 - Asian NH; 41 - Asian Indian NH; 42 - Chinese NH; 43 - Filipino NH; 44 - Japanese NH; 45 - Korean NH; 46 - Vietnamese NH; 47 - Other Asian NH; 50 - Haw Pac Isl NH; 51 - Native Hawaiian NH; 52 - Guamanian/Chamorro NH; 53 - Samoan NH; 54 - Other Pacific Islander NH; 59 - Hispanic; 60 - Other NH; 66 - Hispanic/Latino; 77 - DK/NS race (NH); 80 - No race choice made (NH); 99 - Refused race (NH); 666 - Multi NH-no primary; 888 - not a complete record; 999 - DK/Refused hispanic,"77, 99, 999"
2020,XRACETH_EXP,330,"Expanded Race-Ethnicity Detailed Recode, from MRACE1 & ORACE3X with HISP (precedence over race)",10 - White NH; 20 - Black NH; 30 - Native American NH; 40 - Asian NH; 41 - Asian Indian NH; 42 - Chinese NH; 43 - Filipino NH; 44 - Japanese NH; 45 - Korean NH; 46 - Vietnamese NH; 47 - Other Asian NH; 50 - Haw Pac Isl NH; 51 - Native Hawaiian NH; 52 - Guamanian/Chamorro NH; 53 - Samoan NH; 54 - Other Pacific Islander NH; 59 - Hispanic; 60 - Other NH; 66 - Hispanic/Latino; 77 - DK/NS race (NH); 80 - No race choice made (NH); 99 - Refused race (NH); 666 - Multi NH-no primary; 888 - not a complete record; 999 - DK/Refused hispanic,"77, 99, 999"
2020,xraceth,331,"Race-Ethnicity Reporting Recode, from MRACE1 & ORACE3X with HISP (precedence over race)",1 - White NH; 2 - Black NH; 3 - Native American NH; 4 - Asian NH; 5 - Haw Pac Isl NH; 6 - Other NH; 66 - Hispanic/Latino; 88 - Multi NH-no primary; 99 - DK/Refused race (NH); 888 - not a complete record; 999 - DK/Refused hispanic,"99, 999"
2020,RACETHX2,332,"NEW Race-Ethnicity Reporting Recode, from MRACE1 & ORACE3X with added info from HISP",1 - White NH; 2 - Black NH; 3 - Native American NH; 4 - Asian NH; 5 - Haw Pac Isl NH; 6 - Other NH; 66 - Hispanic/Latino; 88 - Multi NH-no primary; 99 - DK/Refused race (NH); 888 - not a complete record; 999 - DK/Refused hispanic,"99, 999"
2020,URF,333,,,
2020,smoker2,334,Computed Smoking Status - CDC,1 - Current Smoker (every day); 2 - Current Smoker (some days); 3 - Former Smoker; 4 - Never Smoked; 9.0a - Don't Know/Not Sure/Refused/Missing,9
2020,rfsmok2,335,Risk factor: Respondents that reported having smoked at least 100 cigarettes in their lifetime and currently SMOKDAY2 - CDC,1 - Not At Risk; 2 - At Risk; 9a - Don't Know/Not Sure/Refused/Missing,9
2020,wtrk_cdc_core,336,CDC Core weight: Use to match CDC estimates,,
2020,wtrk_cdc_child,337,CDC Child weight: Use for child asthma estimates,,
2020,region_2016,338,Regions used in 2017 weighting; could use for reporting,1 - Multnomah; 2 - Clack/Wash; 3 - Coast & SW; 4 - Willamette Valley; 5 - Lane/Benton; 6 - Eastern; 99.00a - DK/Not Sure,99
2020,wtrk_all,339,Raked weight for State and Regional estimates,,
2021,ACEADNED,1.0,"M21.13 For how much of your childhood was there an adult in your household who tried hard to make sure your basic needs were met? Would you say never, a little of the time, some of the time, most of the time, or all of the time?",1 - Never; 2 - A little of the time; 3 - Some of the time; 4 - Most of the time; 5 - All of the time; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEADSAF,2.0,"M21.12 For how much of your childhood was there an adult in your household who made you feel safe and protected? Would you say never, a little of the time, some of the time, most of the time, or all of the time?",1 - Never; 2 - A little of the time; 3 - Some of the time; 4 - Most of the time; 5 - All of the time; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEDEPRS,3.0,"M21.01 Did you live with anyone who was depressed, mentally ill, or suicidal?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEDIVRC,4.0,M21.05 Were your parents separated or divorced?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 8 - Parents not married; 9a - Refused,"6, 7, 9"
2021,ACEDRINK,5.0,M21.02 Did you live with anyone who was a problem drinker or alcoholic?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEDRUGS,6.0,M21.03 Did you live with anyone who used illegal street drugs or who abused prescription medications?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEHURT1,7.0,"M21.07 Not including spanking (before age 18), how often did a parent or adult in your home ever hit, beat, kick, or physically hurt you in any way? Was it... (PLEASE READ)",1 - Never; 2 - Once; 3 - More than once; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEHVSEX,8.0,"M21.11 How often did anyone at least 5 years older than you or an adult, force you to have sex? Was it... (PLEASE READ)",1 - Never; 2 - Once; 3 - More than once; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEPRISN,9.0,"M21.04 Did you live with anyone who served time or was sentenced to serve time in a prison, jail, or other correctional facility?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACEPUNCH,10.0,"M21.06 How often did your parents or adults in your home ever slap, hit, kick, punch or beat each other up? Was it... (PLEASE READ)",1 - Never; 2 - Once; 3 - More than once; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACESWEAR,11.0,"M21.08 How often did a parent or adult in your home ever swear at you, insult you, or put you down? Was it... (PLEASE READ)",1 - Never; 2 - Once; 3 - More than once; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACETOUCH,12.0,"M21.09 How often did anyone at least 5 years older than you or an adult, ever touch you sexually? Was it... (PLEASE READ)",1 - Never; 2 - Once; 3 - More than once; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ACETTHEM,13.0,"M21.10 How often did anyone at least 5 years older than you or an adult, try to make you touch them sexually? Was it... (PLEASE READ)",1 - Never; 2 - Once; 3 - More than once; 7a - Don't know / Not sure; 9a - Refused,"6, 7, 9"
2021,ADDEPEV3,14.0,"C07.09 (Ever told) (you had) a depressive disorder (including depression, major depression, dysthymia, or minor depression)?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,ADHISPA,15.0,OR91.02 Adult Hispanic response,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,AGE,16.0,C09.01 What is your age?,7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,AGEGRPX,17.0,C09.01C In which of these age categories do you belong?,1 - 18 to 24; 2 - 25 to 34; 3 - 35 to 39; 4 - 40 to 44; 5 - 45 to 49; 6 - 50 to 54; 7 - 55 to 59; 8 - 60 to 64; 9 - 65 to 74; 10 - Or 75 or older; 77a - Don't know/Not sure; 99a - Refused,"77, 99"
2021,ALCDAY5,18.0,"C12.01 During the past 30 days, how many days per week or per month did you have at least one drink of any alcoholic beverage such as beer, wine, a malt beverage or liquor?",777a - Don't know / Not sure; 888 - No drinks in the past 30 days; 999a - Refused,"777, 999"
2021,ARTHDIS2,19.0,"C08.05. In the next question, we are referring to work for pay. Do arthritis or joint symptoms now affect whether you work, the type of work you do or the amount of work you do? amount of work)",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,ARTHEDU,20.0,C08.03. Have you ever taken an educational course or class to teach you how to manage problems related to your arthritis or joint symptoms?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,ARTHEXER,21.0,C08.02. Has a doctor or other health professional ever suggested physical activity or exercise to help your arthritis or joint symptoms?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,ASTHMA3,22.0,C07.04 (Ever told) you had asthma?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,ASTHNOW,23.0,C07.05 Do you still have asthma?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,AVEDRNK3,24.0,"C12.02 One drink is equivalent to a 12-ounce beer, a 5-ounce glass of wine, or a drink with one shot of liquor. During the past 30 days, on the days when you drank, about how many drinks did you drink on the average?",,"77, 99"
2021,BLDSTFIT,25.0,M12.12 Was the blood stool or FIT (you reported earlier) conducted as part of a Cologuard test?,1 - Yes; 2 - No; 7a - Don’t know / Not sure; 9a - Refused,"7, 9"
2021,BLIND,26.0,"C10.02 Are you blind or do you have serious difficulty seeing, even when wearing glasses?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,BPHIGH6,27.0,"C05.01 Have you ever been told by a doctor, nurse, or other health professional that you have high blood pressure?","1 - Yes; 2 - Yes, but female told only during pregnancy; 3 - No; 4 - Told borderline high or pre-hypertensive  or elevated blood pressure; 7a - Don’t know/Not sure; 9a - Refused","7, 9"
2021,BPMEDS,28.0,C05.02 Are you currently taking prescription medicine for your high blood pressure?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CADULT1,29.0,[CDC] CP.04 Are you 18 years of age or older?,1 - YES; 2 - NO (under 18/not an adult),"7, 9"
2021,CADULT1X,30.0,CP.04 Are you 18 years of age or older?,1 - YES; 2 - NO (under 18/not an adult); 7 - DON'T KNOW/NOT SURE; 9 - REFUSED,
2021,CALLBACK,31.0,OR91.01 We would like to call you again within the next 2 weeks to talk in more detail about (your/your child’s) experiences with asthma.,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CAREAGE,32.0,OR143.01 What age is the person to whom you are giving care?,,"777, 999"
2021,CAREGIV1,33.0,"M19.01 During the past 30 days, did you provide regular care or assistance to a friend or family member who has a health problem or disability?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 8 - Caregiving recipient died in past 30 days; 9a - Refused,"7, 9"
2021,CAREQUITX,34.0,OR143.2 Did you leave full-time employment to provide care for this person?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CARETRAIN,35.0,"OR143.3 In relation to the care you are providing for this person, have you ever participated in online or in-person training about caregiving?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CARETRAINALZ,36.0,"OR143.4 In relation to the care you are providing for this person, have you ever participated in online or in-person training about providing care for someone with Alzheimer's or other dementias?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CCLGHOUS,37.0,[CDC] CP.07 Do you live in college housing?,1 - Yes (College housing); 2 - No (do NOT live in College housing); 7 - DON'T KNOW/NOT SURE; 9 - REFUSED,"77, 99"
2021,CCLGHOUSX,38.0,CP.07 Do you live in college housing?,"1 - Yes (College housing); 2 - No (do NOT live in College housing); 7 - Dorm/Fraternity/Sorority; 8 - Institution (Group home, Assisted Living, Adult Foster Care, Halfway    house, Transition house, Prison, etc.); 77a - DON'T KNOW/NOT SURE; 99a - REFUSED","77, 99"
2021,CDASSIST,39.0,"M18.03 As a result of confusion or memory loss, how often do you need assistance with these day-to-day activities?",1 - Always; 2 - Usually; 3 - Sometimes; 4 - Rarely; 5 - Never; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CDDISCUS,40.0,M18.06 Have you or anyone else discussed your confusion or memory loss with a health care professional?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CDHELP,41.0,"M18.04 When you need help with these day-to-day activities, how often are you able to get the help that you need?",1 - Always; 2 - Usually; 3 - Sometimes; 4 - Rarely; 5 - Never; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CDHOUSE,42.0,"M18.02 During the past 12 months, as a result of confusion or memory loss, how often have you given up day-to-day household activities or chores you used to do, such as cooking, cleaning, taking medications, driving, or paying bills?",1 - Always; 2 - Usually; 3 - Sometimes; 4 - Rarely; 5 - Never; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CDSOCIAL,43.0,"M18.05 During the past 12 months, how often has confusion or memory loss interfered with your ability to work, volunteer, or engage in social activities outside the home?",1 - Always; 2 - Usually; 3 - Sometimes; 4 - Rarely; 5 - Never; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CELLFON5,44.0,[CDC] CP.03 Is this a cell phone?,1 - Yes; 2 - No,"7, 9"
2021,CELPHON1,45.0,LL.05 Is this a cell telephone?,"1 - Yes, it is a cell phone; 2 - Not a cell phone",
2021,CHCCOPD3,46.0,"C07.08 (Ever told) (you had) chronic obstructive pulmonary disease, C.O.P.D., emphysema or chronic bronchitis?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CHCKDNY2,47.0,"C07.10 Not including kidney stones, bladder infection or incontinence, were you ever told you had kidney disease?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CHCOCNCR,48.0,C07.07 (Ever told) you had any other types of cancer?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CHCSCNCR,49.0,C07.06 (Ever told) you had skin cancer?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CHECKUP1,50.0,C03.04 About how long has it been since you last visited a doctor for a routine checkup?,1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 5 years (2 years but less than 5 years ago); 4 - 5 or more years ago; 7a - Don't know/Not sure; 8 - Never; 9a - Refused,"7, 9"
2021,CHHISPA,51.0,OR91.02 Child Hispanic response,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CHILDREN,52.0,C09.15 How many children less than 18 years of age live in your household?,88a - None; 99a - Refused,"88, 99"
2021,CHOLCHK3,53.0,C06.01 Cholesterol is a fatty substance found in the blood. About how long has it been since you last had your cholesterol checked?,1 - Never; 2 - Within the past year (anytime less than one year ago); 3 - Within the past 2 years (1 year but less than 2 years ago); 4 - Within the past 3 years (2 years but less than 3 years ago); 5 - Within the past 4 years (3 years but less than 4 years ago); 6 - Within the past 5 years (4 years but less than 5 years ago); 7a - Don't know / Not sure; 8 - 5 or more years ago; 9a - Refused,"7, 9"
2021,CHOLMED3,54.0,C06.03 Are you currently taking medicine prescribed by your doctor or other health professional for your cholesterol?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CIGARLARGE,55.0,"OR31.1 Have you smoked a full-sized cigar in the last month? Examples would be Dutch Master, White Owl, King Edward, or Muriel.",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CIGARSMALL,56.0,"OR31.2 Have you smoked a smaller-sized cigar or a cigarillo in the  last month? Examples would be Swisher Sweets, Cheyenne, or Winchester.",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CIMEMLOS,57.0,"M18.01 During the past 12 months, have you experienced confusion or memory loss that is happening more often or is getting worse?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,COLGHOUS,58.0,LL.03 Do you live in college housing?,1 - Yes; 2 - No,"77, 99"
2021,COLNCNCR,59.0,"M12.06 Have you ever had any other kind of test for colorectal cancer, such as virtual colonoscopy, CT colonography, blood stool test, FIT DNA, or Cologuard test?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,COLNSIGM,60.0,"M12.02 Have you had a colonoscopy, a sigmoidoscopy, or both?",1 - Colonoscopy; 2 - Sigmoidoscopy; 3 - Both; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,COLNTES1,61.0,M12.03 How long has it been since your most recent colonoscopy?,1 - Within the past year (anytime less than 12 months ago); 2 - Within the past 2 years (1 year but less than 2 years ago); 3 - Within the past 3 years (2 years but less than 3 years ago); 4 - Within the past 5 years (3 years but less than 5 years ago); 5 - 5 or more years ago; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CONF_CELL,62.0,CP.03 Is this a cell phone?,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CPDEMO1B,63.0,C09.12 How many cell phones do you have for personal use?,6 - 6 or more; 7a - Don't know / Not sure; 8 - None; 9a - Refused,"7, 9"
2021,CRGVALZD,64.0,"M19.06 Does the person you care for also have Alzheimer’s disease, dementia or other cognitive impairment disorder?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CRGVEXPT,65.0,"M19.09 In the next 2 years, do you expect to provide care or assistance to a friend or family member who has a health problem or disability?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CRGVHOU1,66.0,"M19.08 In the past 30 days, did you provide care for this person by managing household tasks such as cleaning, managing money, or preparing meals?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CRGVHRS1,67.0,"M19.04 In an average week, how many hours do you provide care or assistance?",1 - Up to 8 hours per week; 2 - 9 to 19 hours per week; 3 - 20 to 39 hours per week; 4 - 40 hours or more; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CRGVLNG1,68.0,M19.03 For how long have you provided care for that person?,1 - Less than 30 days; 2 - 1 month to less than 6 months; 3 - 6 months to less than 2 years; 4 - 2 years to less than 5 years; 5 - 5 or more years; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CRGVPER1,69.0,"M19.07 In the past 30 days, did you provide care for this person by managing personal care such as giving medications, feeding, dressing, or bathing?",1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CRGVPRB3,70.0,"[CDC] M19.05 What is the main health problem, long-term illness, or disability that the person you care for has?","1 - Arthritis/Rheumatism; 2 - Asthma; 3 - Cancer; 4 - Chronic respiratory conditions, such as Emphysema or COPD; 5 - Alzheimer's disease, dementia or other cognitive impairment disorder; 6 - Developmental Disabilities, such as Autism, Down’s Syndrome, andSpina Bifida; 7 - Diabetes; 8 - Heart Disease, Hypertension, Stroke; 9 - Human Immunodeficiency Virus Infection (HIV); 10 - Mental Illness, such as Anxiety, Depression, or Schizophrenia; 11 - Other organ failure or diseases such as kidney or liver problems; 12 - Substance Abuse or Addiction Disorders; 13 - Injuries, including broken bones; 14 - Old age/infirmity/frailty; 15 - Other; 16 - COVID-19/Coronavirus; 77a - Don't know/Not sure; 99a - Refused","77, 99"
2021,CRGVPRB3X,71.0,"M19.05 What is the main health problem, long-term illness, or disability that the person you care for has?","1 - Arthritis/Rheumatism; 2 - Asthma; 3 - Cancer; 4 - Chronic respiratory conditions, such as Emphysema or COPD; 5 - Alzheimer's disease, dementia or other cognitive impairment disorder; 6 - Developmental Disabilities, such as Autism, Down’s Syndrome, andSpina Bifida; 7 - Diabetes; 8 - Heart Disease, Hypertension, Stroke; 9 - Human Immunodeficiency Virus Infection (HIV); 10 - Mental Illness, such as Anxiety, Depression, or Schizophrenia; 11 - Other organ failure or diseases such as kidney or liver problems; 12 - Substance Abuse or Addiction Disorders; 13 - Injuries, including broken bones; 14 - Old age/infirmity/frailty; 15 - Other; 16 - COVID-19/Coronavirus; 77a - Don't know/Not sure; 99a - Refused","77, 99"
2021,CRGVREL4,72.0,M19.02 What is his or her relationship to you?,1 - Mother; 2 - Father; 3 - Mother-in-law; 4 - Father-in-law; 5 - Child; 6 - Husband; 7 - Wife; 8 - Live in partner; 9 - Brother or brother-in-law; 10 - Sister or sister-in-law; 11 - Grandmother; 12 - Grandfather; 13 - Grandchild; 14 - Other relative; 15 - Non-relative/Family friend; 77a - Don't know/Not sure; 99a - Refused,"77, 99"
2021,CSTATE1,73.0,CP.08 Do you currently live in,1 - Yes; 2 - No; 7a - Don't know/Not sure; 9a - Refused,"7, 9"
2021,CTELENM1,74.0,[CDC] LL.01 Is this     (phone number)     ?,1 - Yes; 2 - No,
2021,CTELENUM1,75.0,LL.01 Is this     (phone number)     ?,1 - Yes; 2 - No; 7 - Don't know; 9 - Refused,
2021,CTELNUM1,76.0,[CDC] CP.02 Is this     (phone number)     ?,1 - Yes; 2 - No,
2021,CTELNUM1X,77.0,CP.02 Is this     (phone number)     ?,1 - Yes; 2 - No; 7a - Don't know; 9a - Refused,"7, 9"
2021,CVDCRHD4,78.0,C07.02 (Ever told) you had angina or coronary heart disease?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CVDINFR4,79.0,"C07.01 (Ever told) you had a heart attack, also called a myocardial infarction?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,CVDSTRK3,80.0,C07.03 (Ever told) you had a stroke.,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,DEAF,81.0,C10.01 Are you deaf or do you have serious difficulty hearing?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,DECIDE,82.0,"C10.03 Because of a physical, mental, or emotional condition, do you have serious difficulty concentrating, remembering, or making decisions?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,DENSTR2,83.0,Household Density Stratum,,
2021,DHISPALAX1,84.0,"C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 6 - Mixteco or Mayan; 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,DHISPALAX2,85.0,"C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 6 - Mixteco or Mayan; 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,DHISPALAX3,86.0,"C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 6 - Mixteco or Mayan; 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,DHISPALAX4,87.0,"C09.02 Are you Hispanic, Latino/a, or Spanish origin?","1 - Mexican, Mexican American, Chicano/a; 2 - Puerto Rican; 3 - Cuban; 4 - Another Hispanic, Latino/a, or Spanish origin; 5 - No (Not of Hispanic, Latino/a, or Spanish Origin); 6 - Mixteco or Mayan; 7a - Don't know/Not sure; 9a - Refused","7, 9"
2021,DIABAGE3,88.0,C07.12 How old were you when you were told you had diabetes?,97 - 97 and older; 98a - Don't know / Not sure; 99a - Refused,"98, 99"
2021,DIABETE4,89.0,C07.11 (Ever told) (you had) diabetes?,"1 - Yes; 2 - Yes, but female told only during pregnancy; 3 - No; 4 - No, pre-diabetes or borderline diabetes; 7a - Don't know / Not sure; 9a - Refused","7, 9"
2021,DIFFALON,90.0,"C10.06 Because of a physical, mental, or emotional condition, do you have difficulty doing errands alone such as visiting a doctor´s office or shopping?",1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,DIFFDRES,91.0,C10.05 Do you have difficulty dressing or bathing?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
2021,DIFFWALK,92.0,C10.04 Do you have serious difficulty walking or climbing stairs?,1 - Yes; 2 - No; 7a - Don't know / Not sure; 9a - Refused,"7, 9"
